City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hours),Snow inches (last 3 hours)
150,Marsh Harbour,BS,2021-08-14 21:03:43,26.5412,-77.0636,83.86,66,87,17.07,overcast clouds,0,0
151,Yellowknife,CA,2021-08-14 21:01:25,62.456,-114.3525,54.99,91,100,15.59,light rain,0,0
152,Novhorodka,UA,2021-08-14 21:03:44,48.3651,32.6578,65.84,53,1,8.46,clear sky,0,0
153,Yarada,IN,2021-08-14 21:03:44,17.65,83.2667,80.92,89,75,4.61,mist,0,0
154,Souillac,MU,2021-08-14 21:03:44,-20.5167,57.5167,71.98,73,75,14.97,light rain,0,0
155,Lagoa,PT,2021-08-14 21:03:44,39.05,-27.9833,72.28,84,25,11.7,scattered clouds,0,0
156,Nome,US,2021-08-14 21:03:45,64.5011,-165.4064,48.27,93,90,16.11,light rain,0,0
157,Butaritari,KI,2021-08-14 21:03:45,3.0707,172.7902,81.41,76,100,9.44,moderate rain,0,0
158,Vila Velha,BR,2021-08-14 21:03:46,-20.3297,-40.2925,72.1,80,44,7.45,scattered clouds,0,0
159,Lorengau,PG,2021-08-14 21:03:46,-2.0226,147.2712,81.55,79,85,9.35,overcast clouds,0,0
160,Sao Jose Da Coroa Grande,BR,2021-08-14 21:02:49,-8.8978,-35.1478,74.08,86,15,7.85,few clouds,0,0
161,Kazanskaya,RU,2021-08-14 21:03:47,45.4106,40.4361,66.04,96,100,8.46,overcast clouds,0,0
162,Lodwar,KE,2021-08-14 21:03:47,3.1191,35.5973,86.74,38,52,10.8,broken clouds,0,0
163,Prince Rupert,CA,2021-08-14 21:03:23,54.3161,-130.3201,64.38,78,100,2.04,overcast clouds,0,0
164,Riyadh,SA,2021-08-14 21:03:47,24.6877,46.7219,95.14,13,100,6.87,overcast clouds,0,0
165,Camargo,MX,2021-08-14 21:03:48,27.6667,-105.1667,90.19,26,34,8.81,scattered clouds,0,0
166,Bad Hofgastein,AT,2021-08-14 21:03:48,47.1667,13.1,70.16,97,71,1.99,light rain,0,0
167,Torbay,CA,2021-08-14 21:03:41,47.6666,-52.7314,75.97,88,90,2.3,overcast clouds,0,0
168,Strathmore,CA,2021-08-14 21:02:24,51.0501,-113.3852,96.39,9,56,7.54,broken clouds,0,0
